"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"9193","RT @pid_gov: Indian aircrafts intruded from Muzaffarabad sector. Facing timely and effective response from Pakistan Air Force, released pay…",FALSE,0,NA,2019-02-26 07:33:29,FALSE,NA,"1100297788578033664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sskhan088",526,TRUE,FALSE,NA,NA
"9194","RT @RmShazib: Dear India !! Please give us some photos of your attack in #Balakot like you got photos of #PulwamaAttack https://t.co/Rt0z39…",FALSE,0,NA,2019-02-26 07:33:29,FALSE,NA,"1100297788196356097",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","glowingbeaming",382,TRUE,FALSE,NA,NA
"9195","RT @SS_HTPK: Indian forces, who cant face unarmed Muslims of occupied #Kashmir, who still remembers the bravery of Captain Colonel Sher Kha…",FALSE,0,NA,2019-02-26 07:33:29,FALSE,NA,"1100297787806236672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","azhar_one",3,TRUE,FALSE,NA,NA
"9196","RT @Anasstacius: agar Indian Plane #Balakot tak aasakta hai tou 300 loug bhi maar sakta aakay.. unka jahaaz giraya kyun nahi? stop covering…",FALSE,0,NA,2019-02-26 07:33:29,FALSE,NA,"1100297787697184775",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mairaa_israr",26,TRUE,FALSE,NA,NA
"9197","RT @RoyalllBlood: Im from #Balakot and literally nothing happened here, we ourself got to know about the #Surgicalstrike2 from twitter, loo…",FALSE,0,NA,2019-02-26 07:33:29,FALSE,NA,"1100297787579736066",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SaqibYousafzaii",10,TRUE,FALSE,NA,NA
"9198","RT @sharmaAvl: For 70 years, no government allowed the IAF to even cross the LOC.

Today we have not just crossed the LOC but have even cro…",FALSE,0,NA,2019-02-26 07:33:29,FALSE,NA,"1100297787458113537",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Amitsin74389180",413,TRUE,FALSE,NA,NA
"9199","RT @jahan_virk: 1000 kg and no one died on the other hand 300kg and 45 dogs died...<U+0001F606><U+0001F606><U+0001F606> I think there's something wrong in their Material .…",FALSE,0,NA,2019-02-26 07:33:29,FALSE,NA,"1100297786929676288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AbyHansLo",376,TRUE,FALSE,NA,NA
"9200","RT @vikramchandra: Foreign Secretary: India struck the largest terror camp in Balakot, killing a large number of terrorists. It was targete…",FALSE,0,NA,2019-02-26 07:33:29,FALSE,NA,"1100297786786865152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MikeXcaberate",92,TRUE,FALSE,NA,NA
"9201","Captain Veer pratap dropping payload during surgical strike.
#Surgicalstrike2 #Balakote not #Balakot #PakistanArmy… https://t.co/nWFQpJNUci",FALSE,0,NA,2019-02-26 07:33:29,TRUE,NA,"1100297786493468672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","osmanchoudhry",0,FALSE,FALSE,NA,NA
"9202","RT @m_MansiOfficial: This New India with the most powerful and confident leadership.
We're peace lover but 
don't mess with us,
We'll hit b…",FALSE,0,NA,2019-02-26 07:33:29,FALSE,NA,"1100297786258538496",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Abhimansingh111",5,TRUE,FALSE,NA,NA
"9203","RT @ZeeNews: #JoshIsHigh: India struck biggest JeM training camp in Balakot, large number of terrorists eliminated, says Foreign Secretary…",FALSE,0,NA,2019-02-26 07:33:29,FALSE,NA,"1100297785000316928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","katul0306",219,TRUE,FALSE,NA,NA
"9204","RT @MajorPoonia: #IndianAirForce attacked on a major terrorist camp #Balakot INSIDE Pakistan and completely destroyed it,Yes Inside Pakista…",FALSE,0,NA,2019-02-26 07:33:29,FALSE,NA,"1100297784601661440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MysticBalaa",4034,TRUE,FALSE,NA,NA
"9205","RT @kabeerisgodd: @ajaydevgn @narendramodi #surgicalstrike2 
And in attack 
By #indianairforce 
In #Balakot 
Must read this prediction by s…",FALSE,0,NA,2019-02-26 07:33:28,FALSE,NA,"1100297784287084544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Manga57941650",31,TRUE,FALSE,NA,NA
"9206","RT @KapilMishra_IND: Pakistan accepting Indian Air Force entered Pakistan.

Balakot is way beyond LoC.

Dropped bombs &amp; came back untouched…",FALSE,0,NA,2019-02-26 07:33:28,FALSE,NA,"1100297783549067264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shani_raval",2763,TRUE,FALSE,NA,NA
"9207","RT @UnSubtleDesi: Don’t call this a surgical strike. Pakistan itself claims that we reached Balakot. That’s in Khyber-Pakhtunkhwa, deep ins…",FALSE,0,NA,2019-02-26 07:33:28,FALSE,NA,"1100297783439896576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","24amPulikesi",1978,TRUE,FALSE,NA,NA
"9208","RT @narendramodi177: Modiji Had Already Warned That Terrorists Have Committed The Biggest Mistake Of Their Life. They Will Get The Due And…",FALSE,0,NA,2019-02-26 07:33:28,FALSE,NA,"1100297782999412736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FALLOWCLASSICG1",162,TRUE,FALSE,NA,NA
"9209","RT @DivyaSoti: Pakistan Army saying that IAF hit targets in Balakot. Balakot is beyond POK in Khyber Pakhthunkhwa. India has hit Pakistan t…",FALSE,0,NA,2019-02-26 07:33:28,FALSE,NA,"1100297782995238912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ankur_grunge",414,TRUE,FALSE,NA,NA
"9210","RT @HamidMirPAK: Indian Foreign Secretary never clarified which Balakot was attacked?In KPK or AJK?He never took any questions from media a…",FALSE,0,NA,2019-02-26 07:33:28,FALSE,NA,"1100297782131417088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Alnasee93402499",370,TRUE,FALSE,NA,NA
"9211","RT @ZeeNews: #JoshIsHigh: India struck biggest JeM training camp in Balakot, large number of terrorists eliminated, says Foreign Secretary…",FALSE,0,NA,2019-02-26 07:33:28,FALSE,NA,"1100297781875560450",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","balatackaley",219,TRUE,FALSE,NA,NA
"9212","RT @thewire_in: ""Credible intelligence was received that JeM was attempting another suicide terror attack... In the face of imminent danger…",FALSE,0,NA,2019-02-26 07:33:28,FALSE,NA,"1100297781808230403",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ckpghoshkunal",12,TRUE,FALSE,NA,NA
"9213","India Hits Main Jaish Camp In Balakot, ""Non-Military"" Strike: Government
https://t.co/Dm6MB5hHRr",FALSE,0,NA,2019-02-26 07:33:27,FALSE,NA,"1100297780185260032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MickyGupta84",0,FALSE,FALSE,NA,NA
"9214","RT @vogul1960: What a claim: 12 fighter aircraft, dropped a mere 1000 kg bombs, and before heading   back from #Balakot they also counted 3…",FALSE,0,NA,2019-02-26 07:33:27,FALSE,NA,"1100297778943672320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kazimhussain555",1947,TRUE,FALSE,NA,NA
"9215","RT @MichaelKugelman: Perhaps the biggest takeaway from the Indian press statement: New Delhi is casting this operation as preemptive, not d…",FALSE,0,NA,2019-02-26 07:33:27,FALSE,NA,"1100297777848958976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AsadGhummman",94,TRUE,FALSE,NA,NA
"9216","RT @chaudhry_nabeel: Indian PM telling d real Aukaat of India 

RT and share d real truth<U+0001F60D>
#Balakot
#SurgicalStrike2 https://t.co/kdHEMJJnFt",FALSE,0,NA,2019-02-26 07:33:27,FALSE,NA,"1100297777823862784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Monakhan12345",142,TRUE,FALSE,NA,NA
"9217","@timesofindia @IAF_MCC You should be clarify which balakot ur dogs visited. https://t.co/CzkCGnGCQA",FALSE,0,"timesofindia",2019-02-26 07:33:27,FALSE,"1100295650816724992","1100297777773453312","134758540","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gomalhunzai",0,FALSE,FALSE,NA,NA
"9218","RT @nyra122333: @BDUTT #Balakote?? #wtf ??? It is #Balakot !

Soon this snake #Presstitute @bdutt will change the narrative by saying Balak…",FALSE,0,NA,2019-02-26 07:33:27,FALSE,NA,"1100297777018490882",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RajeevDixit00",4,TRUE,FALSE,NA,NA
"9219","RT @ImFarakh: A series of dreams from Indain Army and their stupid media to make fool their nation.
#PakistanArmy
#PakistanAirForce
#Indian…",FALSE,0,NA,2019-02-26 07:33:27,FALSE,NA,"1100297776745848833",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ali1Asma",6,TRUE,FALSE,NA,NA
"9220","Action Vs Reaction<U+0001F602><U+0001F602>
#Surgicalstrike2
#Balakot https://t.co/mvpHqBu8g9",FALSE,1,NA,2019-02-26 07:33:26,FALSE,NA,"1100297775789543424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sanket_daksha",0,FALSE,FALSE,NA,NA
"9221","RT @MajorPoonia: #IndianAirForce attacked on a major terrorist camp #Balakot INSIDE Pakistan and completely destroyed it,Yes Inside Pakista…",FALSE,0,NA,2019-02-26 07:33:26,FALSE,NA,"1100297775743287296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RUCHIR2511",4034,TRUE,FALSE,NA,NA
"9222","RT @OfficialDGISPR: Indian aircrafts intruded from Muzafarabad sector. Facing timely and effective response from Pakistan Air Force release…",FALSE,0,NA,2019-02-26 07:33:26,FALSE,NA,"1100297775722450944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","baloch8645",8566,TRUE,FALSE,NA,NA
"9223","RT @Abhina_Prakash: After the 26/11 Congress response was to peddle the narrative of ‘RSS Ki Sazish’. After Uri Modi led BJP response was S…",FALSE,0,NA,2019-02-26 07:33:26,FALSE,NA,"1100297775642697729",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YapaPulla",214,TRUE,FALSE,NA,NA
"9224","RT @squintneon: Anti Modi handles are ded silent as if they all were present in Balakot last night<U+0001F602>",FALSE,0,NA,2019-02-26 07:33:26,FALSE,NA,"1100297774648635392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","krishnendubaks3",1008,TRUE,FALSE,NA,NA
"9225","@_gaurav @AJChaudary @ZaidZamanHamid Balakot sector in Muzzafarabad in Azad Kashmir, Indians are misunderstanding b… https://t.co/xHpx5AGIDL",FALSE,0,"_gaurav",2019-02-26 07:33:26,TRUE,"1100289970680578052","1100297774170603520","925406383","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","twooct84",0,FALSE,FALSE,NA,NA
"9226","RT @DrAMSinghvi: Balakot which is quite far out into the LOC is a deep strike and purportedly where Hafeez Saeed gives a lot of his address…",FALSE,0,NA,2019-02-26 07:33:26,FALSE,NA,"1100297772647931904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LastKingOfIndia",866,TRUE,FALSE,NA,NA
"9227","I believe the question taking time for the Pakistani leadership and PM Khan is “how do you really deal with fools n… https://t.co/ca2cEAAqLX",FALSE,0,NA,2019-02-26 07:33:26,TRUE,NA,"1100297772572516352",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","6XIOSS",0,FALSE,FALSE,NA,NA
"9228","RT @vogul1960: What a claim: 12 fighter aircraft, dropped a mere 1000 kg bombs, and before heading   back from #Balakot they also counted 3…",FALSE,0,NA,2019-02-26 07:33:25,FALSE,NA,"1100297771784069120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GmBaloc52534143",1947,TRUE,FALSE,NA,NA
"9229","@jahan_virk I completely agree our air force in India is useless else you wouldn't have been alive to type tweets… https://t.co/1qFhATk2Y3",FALSE,0,"jahan_virk",2019-02-26 07:33:25,TRUE,"1100280315392741376","1100297771712761856","960328052403261440","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mrityun07141436",0,FALSE,FALSE,NA,NA
"9230","RT @BDUTT: Narendra Modi has drawn a brand new red line.. Govt officials confirm that #JaisheMohammad camp hit in #Balakot was inside KPK i…",FALSE,0,NA,2019-02-26 07:33:25,FALSE,NA,"1100297771607683072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lalit63469099",408,TRUE,FALSE,NA,NA
"9231","RT @desimojito: Sources : NDTV local office destroyed in Balakot. 

#SurgicalStrike2",FALSE,0,NA,2019-02-26 07:33:25,FALSE,NA,"1100297771091779585",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","karthik_klt",1415,TRUE,FALSE,NA,NA
"9232","RT @RituRathaur: Yes  @mosharrafzaidi 
#IndianAirForce entered deep inside #Balakot pakistan which is just 60 Km from ""Islamabad""<U+0001F60A>
&amp; Just t…",FALSE,0,NA,2019-02-26 07:33:25,FALSE,NA,"1100297769984581632",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Vineethmodi",187,TRUE,FALSE,NA,NA
"9233","#Balakot #IndiaStrikesBack @BJP4India workers in Sambalpur celebrate #IndianAirforce strike in terror camps inside… https://t.co/vmuj6gCIWL",FALSE,3,NA,2019-02-26 07:33:25,TRUE,NA,"1100297769674190849",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TOIBhubaneswar",1,FALSE,FALSE,NA,NA
"9234","RT @Khalid_Munir: Geo reports that local people of #Balakot say that the bombing was carried out at a place where tree plantation was being…",FALSE,0,NA,2019-02-26 07:33:25,FALSE,NA,"1100297769263251457",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IhsanTipu",10,TRUE,FALSE,NA,NA
"9235","@ThJohnsonNPS @marvisirmed BBC Urdu :- According to Pakistani journalist Zubir khan the local people in Mansehra,Ga… https://t.co/xUOMDuu3Tp",FALSE,2,"ThJohnsonNPS",2019-02-26 07:33:25,TRUE,"1100296109581230080","1100297768818610177","356967036","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PakhtunR",1,FALSE,FALSE,NA,NA
"9236","Trees are not terrorists<U+0001F923>#Balakot",FALSE,0,NA,2019-02-26 07:33:25,FALSE,NA,"1100297768810307584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","saqibAnju",0,FALSE,FALSE,NA,NA
"9237","RT @VenuHPMC: <U+0001F1EE><U+0001F1F3> I salute the pilots of the IAF. <U+0001F1EE><U+0001F1F3>

#IndianAirForce attacked on a major terrorist camp #Balakot 

Indian Air Force <U+0001F4AA><U+0001F44C><U+0001F33A><U+0001F1EE><U+0001F1F3>
J…",FALSE,0,NA,2019-02-26 07:33:25,FALSE,NA,"1100297768676020225",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RAGHAVVIJINC",5,TRUE,FALSE,NA,NA
"9238","RT @BDUTT: Narendra Modi has drawn a brand new red line.. Govt officials confirm that #JaisheMohammad camp hit in #Balakot was inside KPK i…",FALSE,0,NA,2019-02-26 07:33:25,FALSE,NA,"1100297768638341120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","manan_panchal",408,TRUE,FALSE,NA,NA
"9239","RT @varusarath: #Surgicalstrike2 #Balakot #indianairforce now that's what heroes are supposed to look like..#SaluteIndianAirForce #JaiHind…",FALSE,0,NA,2019-02-26 07:33:25,FALSE,NA,"1100297768138993666",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AkashSethupathy",211,TRUE,FALSE,NA,NA
"9240","RT @KapilMishra_IND: Pakistan accepting Indian Air Force entered Pakistan.

Balakot is way beyond LoC.

Dropped bombs &amp; came back untouched…",FALSE,0,NA,2019-02-26 07:33:25,FALSE,NA,"1100297767816126465",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yuvapolitics1",2763,TRUE,FALSE,NA,NA
"9241","RT @rajshekharTOI: As per a source, Jaish-e-Mohammed has three well established training centres in Bhimbsr, Balakot and Bhawalpur. So, if…",FALSE,0,NA,2019-02-26 07:33:24,FALSE,NA,"1100297766541000704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vikas1689",192,TRUE,FALSE,NA,NA
"9242","RT @ShivAroor: Full text of the Indian Foreign Secretary’s statement in India’s air strikes in Balakot (Pakistan, not PoK). #IndiaStrikesBa…",FALSE,0,NA,2019-02-26 07:33:24,FALSE,NA,"1100297766427811845",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","umesh_narasimha",423,TRUE,FALSE,NA,NA
"9243","RT @AdityaRajKaul: Yusuf Azhar alias Mohammad Salim alias Ustaad Gohri who was targeted today by IAF Airstrike in Balakot, Pakistan was on…",FALSE,0,NA,2019-02-26 07:33:24,FALSE,NA,"1100297765295316993",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PiyushJayn",181,TRUE,FALSE,NA,NA
"9244","hey #indians 
Do u #remember #this #men
 u dont have #brave #mens like this #do #u ??
#always #remember #this  #Air… https://t.co/yRBw1LqK8K",FALSE,0,NA,2019-02-26 07:33:24,TRUE,NA,"1100297765136093185",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","XtormShadow5203",0,FALSE,FALSE,NA,NA
"9245","2 fighter aircraft, dropped a mere 1000 kg bombs, and before heading back from #Balakot they also counted 300 dead… https://t.co/shnKsMFPct",FALSE,0,NA,2019-02-26 07:33:24,TRUE,NA,"1100297765089767425",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Haseeb_Hasssan",0,FALSE,FALSE,NA,NA
"9246","#IndianArmyOurPride #Surgicalstrike2
At 3.30 hours on 26th February, a group of 12 Mirage 2000 Indian Air Force Fig… https://t.co/DrIGAuMnJf",FALSE,3,NA,2019-02-26 07:33:24,TRUE,NA,"1100297764880080901",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vishalchouhan79",1,FALSE,FALSE,NA,NA
"9247","RT @thetelescope_in: #IndiaStrikesBack on #Balakot killing 300 terrorists! Wow, Joshila News of the year 2019

How you doin' Jaish?
- f**ke…",FALSE,0,NA,2019-02-26 07:33:24,FALSE,NA,"1100297764490145792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jongdidi27",1,TRUE,FALSE,NA,NA
